PC1,PC2,PC3,PC4,PC5,timestamp,Velocity,HeadCurvature,BodyCurvature,Pumping
4.300212595859925,4.411922500692009,-1.0272858399716016,3.1512606027516616,0.5466962020181141,597006.8057169615,-0.27515301708029916,0.3001738688829297,0.6135040724017186,0.0
4.714456556162261,4.666714721014784,-1.7445835318408536,2.394180130441672,0.6805031213655042,597007.4432371281,-0.2528203093631281,-0.1105306933134372,0.6308586426775057,0.0
4.644497411382615,3.6495095740243855,-1.9884757305322127,2.5210812266625897,1.428595148575451,597008.0148459309,-0.2460770326846215,-0.3236359468903111,0.7000546876258512,0.0
4.44578630987402,3.0891767270643014,-2.3773188883161254,2.9022368656965867,1.2912872173489307,597008.6353200197,-0.2400929080722154,-0.16663941530937362,0.794348662273661,0.0
4.732646555341804,2.1323130786148683,-2.908583984765154,3.1115432099844096,1.0782489929516743,597009.2307931887,-0.22952318639229327,0.38611168721815775,0.7412053209348013,0.0
5.7128020595220725,0.5220553901378231,-3.330792039785311,2.488360741015864,1.3133589707910551,597009.8308120447,-0.20060017595436144,0.44224428789699427,0.9413991004412886,0.0
5.706294954279496,-0.516208315355205,-2.813670588302216,1.4309500580006294,0.9365007397777252,597010.4308310213,-0.17444614956047264,-0.41013782446770025,1.2417131071946874,0.0
6.035073218768826,-0.4190570418251288,-2.817471654393101,0.7619810854283235,1.379629252064404,597011.03084971,-0.1796344803693516,-0.8784277351788498,1.681350321530705,0.0
5.684460107808922,0.0856907234367672,-1.7264485318627232,0.5635318777142622,2.374517149283333,597011.6308686873,-0.16660878884710742,-0.9690311544074467,1.9195713164644015,0.0
5.420689771714995,0.0259276297819142,-0.3344403151394619,-0.1159874312989259,3.858389610688968,597012.2240689689,-0.12118291993261691,-0.957423046846242,1.7754937893406237,0.0
5.119308593230652,-0.207853101713205,1.4967493585093772,-1.4912048408162757,6.265058180651215,597012.8309062546,-0.054378826229293714,-1.1172771108724788,1.7837797732120704,0.0
5.111495596863968,-0.3445678380944789,1.7949437468407163,-0.7493010463332861,5.866551014424486,597013.4309249717,0.008748046972248904,0.01416884666097551,0.8651135145187758,0.0
5.074063288871182,-0.5091064344126904,2.118240948401472,-0.0764183532612272,5.604774449941884,597014.0309440793,0.03662710550127066,0.42195921780471807,1.5250919538929673,0.0
5.01529643555369,-0.6943123198169858,2.462494722244249,0.5461958363390136,5.440927256691966,597014.6309626625,0.06461833498043014,0.33342884445911525,1.4447243305960369,0.0
4.940384255879877,-0.8952244724576873,2.8242986032963198,1.1319625499920225,5.349768106410728,597015.2309816043,0.09515193963388371,0.045360913603353974,0.5796749562870759,0.06734006734006734
4.852786196359064,-1.10833223908323,3.201107406517113,1.6907555109697214,5.314241729645882,597015.8310003572,0.1351468034320991,0.8649375578041499,1.2710079269349548,0.24691358024691362
4.860006637837854,-0.3802941694403818,2.0680666447191447,1.680459490446787,4.8622305709808185,597016.4310193048,0.19026801586472677,0.6163662800173957,0.9511133124180297,0.24691358024691362
4.455760406820692,0.023861437512975,2.690415005005838,2.635557782793833,4.493774673192796,597017.0560389314,0.23805464536329668,0.31823594147811174,0.8219807976126836,0.24691358024691365
3.9171091056700127,0.9017886307145286,1.6045171680659456,2.528591550919686,3.7853725903086537,597017.6310570057,0.2693693548702883,-0.1905357218053091,0.793256041976287,0.24691358024691362
3.705218778967524,1.3678293377822095,1.5058124057626818,3.167780435249168,3.140253760047977,597018.2560766821,0.28891821207827767,0.8152928281764975,1.084871935809671,0.24691358024691362
3.511754163514156,2.0837326495195008,1.894146444267,3.675704163574946,2.8574303571729582,597018.8560953848,0.27311473179229806,-0.5234938415871114,0.7572030686486767,0.24691358024691362
3.7256165510418895,2.389673117856705,1.0887024199653572,3.62132522513225,2.366918159427521,597019.4561141768,0.2585315892390297,0.1472683513655152,0.6671849881014854,0.11223344556677889
4.005080833451402,2.836072422811876,0.6785331397559,3.934365450997607,2.219542674682954,597020.0561330494,0.2368481108541992,0.8583875950474419,0.6815426473173783,0.0
4.006827995990935,3.116164730673858,-1.131167341063667,2.4185511833421365,2.063497452314473,597020.6561519054,0.19135744955343137,0.7321055662613415,0.6913104655389609,0.0
3.423195667528508,2.6256713244248964,0.9670719778875272,4.202922046665297,2.787697751301556,597021.2561708023,0.1648171098098198,-0.13338146451352995,0.5927580795938389,0.0
3.414224661341013,2.222714388273353,0.7148553691458392,4.272289837658734,2.619214019171227,597021.8561897026,0.13166979983257462,0.000980233139279701,0.6337208490227498,0.0
3.803259635725385,2.010712086548553,1.074588646440401,5.355131301796377,2.4846836499905858,597022.4562083666,0.09981772937398739,-0.28814484932703477,0.7469527570328943,0.0
4.610013746476216,1.7499776956928266,0.4155572488385539,4.5997331110616,2.6886911482430613,597023.0607728661,0.058376513591794126,-0.014967170051353153,0.7909692759706181,0.0
5.015205679836706,0.4676192192677377,0.2556398843684269,4.281442835188827,2.6292238408754702,597023.6812470057,0.0492599744032805,0.6552139114373629,0.8412363821501062,0.0
5.415630919209329,-0.1972497384213447,-0.1837387832958557,4.089166038966653,2.802031855380555,597024.2812657084,0.042228178424712,0.5877931400923163,1.0450768080433468,0.0
6.154438691001911,-0.5965585858165112,0.0345892058903336,3.449802024086181,3.2978325386292333,597024.8562838901,0.041936472183173035,0.700967046116625,1.16844281720198,0.0
6.332998721361758,0.148199354729855,-0.2101924036122548,3.509090637630726,2.4482683706500925,597025.4563026422,0.06185638965632738,1.1744733316535205,1.0710260764316133,0.0
6.210711779906733,0.7275198703272536,-0.3002929792334461,3.3243855316283373,2.251474731868365,597026.0563215192,0.06622357783329973,0.24062779970291504,0.9066075115433553,0.0
5.447462839667299,1.029096978672816,-1.114050131985307,3.1693404478978078,2.124241990183517,597026.6813411254,0.061554555907647364,0.9194196888489176,0.9165908586332837,0.14403292181069957
5.241239111464825,1.391576217997378,-1.4730187854265218,3.139288642073959,2.134528687052057,597027.281359925,0.0359790810809067,0.8945675908729317,1.060552904923958,0.24691358024691362
4.75486191861015,1.877714819707707,-0.36761638695081,4.012253695911119,2.214837177786521,597027.8950156379,0.07053727440653858,-0.19716932420641695,0.995558418173994,0.24691358024691362
4.934932428180787,2.3984719501073632,-0.6597627562358443,3.2609109704164254,2.298967283024472,597028.481397648,0.11432656518501928,0.3325511969239711,1.104641544219087,0.24691358024691365
4.027332992305382,2.2467142333120247,0.3959677732818454,4.52672921304394,1.7593179898544202,597029.0814164412,0.1575718061546823,-0.28479864347727396,1.023307745866284,0.3497942386831276
4.251628709186328,2.8750462025905463,0.2376762451762282,3.990639245430271,1.7764700251647274,597029.6814353401,0.19847164906970782,-0.036126452837151435,0.8334733636581632,0.4938271604938273
3.905275719547528,3.421983721500779,0.1239598601334561,3.9896026937979743,1.322027215270071,597030.2791812574,0.21602594252953458,-0.21861240174557353,0.713394480920869,0.49382716049382724
4.456396238251895,3.698778880358893,0.6053054064248524,4.729893828978232,1.574541236467372,597030.8814729847,0.22902307998839236,0.5019028369148174,0.6351368051488153,0.31425364758698104
4.883876752087213,3.918077130115881,0.3108661764996858,4.073105999241932,1.967497443145735,597031.5019470247,0.2516489239970813,0.060895343764587745,0.6650584291074941,0.24691358024691362
4.659556060825159,3.005348670455775,-1.277389788401253,3.564608625213076,1.954343464395217,597032.081510634,0.26797530391707,-0.34227014353646706,0.814907934036169,0.24691358024691365
4.826574092854218,2.621737189829516,-2.1410302792457188,2.6691226821108645,1.755290717567335,597032.6588015863,0.2602711159659557,-0.41148114056111385,1.0585520546233353,0.24691358024691362
4.682823487723763,1.7773052795476294,-2.14614369500368,2.676947156929146,1.6771501730652028,597033.2815484777,0.2592869535875082,0.29194152259844997,1.166616138858294,0.15712682379349044
5.969257617911328,1.0481035997769224,-2.081480060784674,2.863655437966192,1.8086519900816296,597033.8929312953,0.25754020505191105,0.6965644067676158,0.935738481989091,0.24691358024691362
5.329179085981188,-1.0259189640366162,-2.2712062509287465,2.6196163544196263,1.4320718489326931,597034.50658672,0.2672759300404195,0.6163948527860166,0.9043239898420183,0.24691358024691362
6.618649955179658,-0.7405523748104186,-1.609894540933123,1.942717842095928,2.121798004398868,597035.106605702,0.2994519561307891,-0.3121694257697287,1.2113479008802026,0.24691358024691362
6.669267104196164,-0.3912389153110677,-2.538322134971992,0.8985192787984337,1.987347369763048,597035.694124144,0.3027570835045895,-0.5828850791751676,1.4490977923513635,0.24691358024691362
6.340325531248581,0.1990974237868894,-3.499172027889996,0.3314971896786389,1.788773476557438,597036.2952793512,0.29567813486753547,0.1509811970538403,1.3632729630871907,0.24691358024691362
5.769765719794551,0.8389588537797354,-2.621140094375117,2.237446223785517,1.574388754953771,597036.9649973041,0.286791083555568,0.7445414815398018,0.9681468885889298,0.2469135802469136
5.828246237571566,1.3081741991338938,-1.176503184165961,2.6832339539847485,1.654172404647388,597037.5066810127,0.2693333643146972,-0.403215884121533,0.5909428914073678,0.20576131687242802
4.973982795357935,1.9037947981581556,-2.392373712174781,1.9480153703727645,1.3724631210131029,597038.106699888,0.23820172499211364,-0.524201651744721,0.4868334892417382,0.0
4.36869870186136,2.098615122926533,-2.55206292526848,1.171211841015681,1.3627935562494562,597038.7067188793,0.2063717814931925,-0.17920498817706754,0.5909331217455944,0.0
4.523918606866273,2.994482732199385,-2.74261592938558,1.2100863259014265,0.8596663385213236,597039.3067374388,0.18553986129805564,0.605747933759695,0.5657106662560852,0.0
4.133597047844939,3.319016014672836,-1.4477413169760291,2.4457494960525232,0.6663236923953221,597039.9092565895,0.15752053588605847,-0.2702899687939587,0.5184607243283196,0.0
4.1053894402976,3.411328970413974,-2.991002712660105,0.8710889988926591,0.634253631736497,597040.5067750575,0.12014371158516796,-0.4767919244903631,0.5085730866020935,0.0
3.778577230062701,3.7307771155975793,-3.5617090147599795,-0.0487264892882812,0.3557322598616786,597041.1067941026,0.09818698990236321,-0.04153302995652187,0.4485883254892532,0.0
3.873613471489692,4.154482833873854,-2.454850929258505,1.549825301218038,0.5279128463736977,597041.7068129404,0.07829922391926707,0.573297911910115,0.34740916871418237,0.0
3.473143884133975,4.157585466712969,-1.0012794678314636,2.562714819908161,0.6282717750164996,597042.3181956939,0.06116551708502685,0.19092981378350327,0.349546996718689,0.0
3.599409859006418,4.039144632429315,0.0365112858107803,3.898361603368445,0.4421318745820921,597042.9318513441,0.031457921682829855,0.12238438069744806,0.501018399844915,0.0
3.290543050149798,3.978404328130722,-1.7696603787544871,1.8537139178922104,0.2809111584261117,597043.5318705679,0.05843588733056834,-0.6745047750439203,0.4613050846214988,0.0
3.0763324022918286,3.9470412695187385,-2.342432299149893,1.145306036111124,0.2623256929887018,597044.1318889804,0.07976460295703332,-0.2744142525423719,0.44982593469572324,0.0
2.8185269903914203,3.888900810823886,-2.907586580757981,0.3950654149834285,0.9111156951481024,597044.731907864,0.12206823300346681,-0.08851407208068472,0.43625229719724057,0.0
2.7566368624615767,3.728572923279323,-3.690618681560856,-0.3170837169223746,1.3476174756040415,597045.3294265856,0.14787591812451734,-0.04224118403528134,0.4195679607702554,0.0
2.460960272267004,2.561017186617483,-2.7115493168932927,0.1941487315330008,1.1889384968347505,597045.9069448247,0.1704449590984637,-0.3594381250204388,0.38498059226564246,0.0
3.414150176645992,2.5535905336601585,-2.3713123013581416,1.441924590805908,1.218466632017651,597046.53196442,0.17865412307036013,-0.19504400147748555,0.4294673509238686,0.0
3.7765040987431786,2.1499438707710032,-3.3708078011547817,1.1349475376000542,1.284727875281087,597047.1319833234,0.18269301485029013,0.48141012270441347,0.40562777067031136,0.0
4.468062393214874,0.9907162152513588,-3.69824248309782,-0.0618138817930158,1.3718731542292646,597047.7320022661,0.17881250389582115,0.39216401475402485,0.28707097626166966,0.0
5.637363042774265,-0.0724326584261395,-3.591148605669338,-0.0312938527682846,1.9161128111849035,597048.3320209481,0.17330062595189558,-0.18397967690324327,0.31962896342933883,0.0
5.793220762994595,-0.4026923466243464,-3.4969870362458035,0.1271786238450454,1.8584668488316487,597048.9320397199,0.1762654605318277,-0.4204793045350379,0.4103534199745291,0.0
5.938363288087826,-0.8023170085967988,-2.115029640797248,1.7852511982768735,1.5255683751953666,597049.5297858437,0.19113372414739302,0.17361805613374529,0.5834627626954241,0.0
6.23995954800988,-0.5105488317697133,-1.4878952810605304,2.7238039125850664,1.5784931926130668,597050.1320774799,0.20892861885023323,0.9157566340691474,0.7098330872026422,0.0
6.403316033069412,0.4444984067415913,0.3783269171969285,4.217353382168174,1.105728804131897,597050.7320962728,0.22289293259436252,1.1768989522108682,0.8324093246839653,0.0
6.206860040055988,0.9972024671741496,-0.3356150832544582,3.92426584760244,1.0133003720101563,597051.3412063819,0.20822569750230555,0.5739361267113549,0.8827068471494645,0.0
6.0025183175536565,1.633143274111408,-1.233541915238332,2.8543224635205813,0.7108435026256936,597051.9321339406,0.20337211895456117,0.39660186749543364,0.9216054865327005,0.0
5.593021372935253,1.9070207599125368,-1.366113301056746,2.6405268291658093,0.8297517337754012,597052.5571535811,0.2056955166468885,-0.32956959354194965,0.8651244755372637,0.0
5.597874349975214,2.017462203971367,-0.679188471527346,3.402628084397246,0.7499694335767719,597053.1571724946,0.19005342352121976,0.4051778790078054,0.9601061118199936,0.0
5.730181166821229,2.4070215045426906,0.1240450764975289,3.632947483979824,0.5647230570988525,597053.7571913316,0.1587592449492053,0.2206611733331418,1.0110726187909094,0.0
5.110963003232429,2.4339050098298696,0.629500546798595,4.111437499630325,1.1302233108076631,597054.357210061,0.12861299689619107,-0.38586006468684536,0.8881858856643015,0.0
5.430137647154744,3.0519461370971603,0.2957155503289739,3.646960827112372,0.9764029910835526,597054.9547287768,0.10664645892883198,-0.4597023950104216,0.8320867587284239,0.0
5.295752557744985,2.943949965773079,0.7145774826792062,4.48894489120412,1.3155321836653322,597055.5322470051,0.08967020312364202,0.18361384649352974,0.8001106253038057,0.0
5.421448066298444,3.174030005104692,0.8194011331158793,4.718453980807396,1.1368755435906044,597056.1572667393,0.07015288973055127,0.6537581564442153,0.7453859988490138,0.0
5.041319617317566,3.3595052996820733,1.1966235057871684,4.933030417666844,1.0210694189696206,597056.7345574298,0.05280298859435378,0.5886479536620076,0.7194866838505235,0.0
4.661801687172348,3.533971850473298,1.5923253318114314,5.160663103832267,0.9044731872129146,597057.3573045105,0.03742804488842124,0.21872549969075844,0.594255429106328,0.0
4.279462862316141,3.699998306978806,2.012540043049952,5.407043817203215,0.787018715888071,597057.9573234284,0.035182786163524826,-0.043030119576156434,0.5352983150729153,0.0
3.888608554076164,3.709823463699701,2.120322195521358,5.698560942014812,0.9149573313490856,597058.5573420451,0.03818240951688853,-0.4721277044359084,0.4396886493109456,0.02244668911335578
4.203258297518698,4.363804709904367,0.349333636562795,4.295156777026897,0.6891021342620532,597059.1573607993,0.03117101395627697,0.4299689002524469,0.4502241137978106,0.24691358024691362
4.394575187469869,4.22874615489481,0.3107874600490676,3.858966759346673,0.3939533816483369,597059.7732892204,0.030632174191664464,0.7454290189059362,0.5797673876115877,0.24691358024691362
4.070132069011786,4.112259912114971,0.5846034789506751,4.100633701223208,0.6121364947384481,597060.3573985234,0.02859063244494715,-0.033790913989152016,0.5347594165328723,0.24691358024691365
3.414054274310623,3.923375730096768,1.5295007773376303,5.178233370652942,0.9331955991480791,597060.9574173101,0.03847795375861094,-0.5548332394186583,0.4484280935968175,0.24691358024691365
3.093743086937191,4.152251838830575,0.3406542066397264,4.272974991937451,0.6287017601973266,597061.5392537848,0.04272286987839646,-0.5208148281783329,0.44215262285863455,0.24691358024691362
3.0329286898511456,4.185133661933538,0.4055131445078634,3.6951394613720336,0.6868261138364653,597062.1574551404,0.011952852181963845,-0.5148288510131654,0.5055110825010575,0.24691358024691362
3.5198729710546366,4.605759173104434,-0.4045467413623953,3.455535098082463,0.540128886774714,597062.7574737645,-0.02938906991247957,0.35602553263549636,0.4229672526627301,0.17957351290684623
3.4509760790491364,4.80227104825,-1.354196992695938,3.233199199662381,0.329234131958997,597063.3574929789,-0.05400231613419135,0.8014055300636325,0.4583724219491096,0.0
3.6478072342540746,4.908787824135911,-0.5035303411955985,3.853509222258849,0.4532525002690459,597063.9575115208,-0.05052745534410013,0.5815775683251228,0.5378291620176007,0.0
3.726127847637325,4.9255220621696445,0.2885167351928448,4.522179495932715,0.8096098421329841,597064.5688942923,-0.025372435780608348,-0.03804723786889642,0.5122609894537199,0.0
3.856658124282096,4.462737042239797,1.2738415153845797,5.70756158164909,0.9254094295299524,597065.1825500284,-0.002826347801566556,0.11718812922361566,0.46616933507758607,0.0
3.355170059265628,3.34277362435412,0.5341556816718107,5.723944822924329,0.8720775680194754,597065.7825688218,0.009942045725856039,0.4309767239449666,0.3585927686929816,0.0
3.964059220794613,2.850169688217723,0.1500734309264411,5.458763916368927,1.27967664490636,597066.3825877876,-0.012309014733258355,-0.18734955883330978,0.4520153861087441,0.0
4.2985951695126055,1.9817683327584288,-0.084418742985191,5.012010003022001,0.9459891456857008,597066.9826065578,-0.04811153626712234,-0.33488094477735614,0.49502856752018265,0.0
4.6541973717809135,1.088281924131618,-0.3201479780008904,4.558591464621209,0.5983207907957322,597067.5848982342,-0.08306599151247748,-0.11456477417623097,0.5542227989798326,0.0
5.0342530672286046,0.1552842716277829,-0.557051364792958,4.097122552329889,0.2347640626422674,597068.1826441687,-0.11081569128746387,0.3952989407627141,0.5862924843334969,0.0
5.601890719953284,-0.5725154085583446,-1.806319227291178,2.7794277630891764,0.3542817736868576,597068.782663184,-0.14693831587677506,0.5518884296106372,0.5820061487991246,0.0
6.881798967184917,-1.2218111115379582,-2.302244176765077,0.7384144053705302,0.7794700904527756,597069.3826819359,-0.20111455815012177,-0.17751765750681595,0.6700706407168053,0.0
7.485421519131428,-1.4102732691294246,-1.501448885374575,0.8742555150021998,1.172115410365119,597069.9827007267,-0.26259491136344054,-0.7625619147720578,0.750658066359764,0.0
7.604805399352733,-1.3906178367646516,-1.1985279472302706,1.5459863092797148,1.2800310799189545,597070.582719542,-0.3002862791173268,-0.8843294195806793,0.8596734245198727,0.0
8.288493050252367,-2.1423744874431367,-0.8541605821076148,2.097702138082612,1.491534363151468,597071.169101528,-0.3041009601750965,-0.6054579195212834,1.0121588800779255,0.0
8.23661607940064,-2.2239968618426977,-1.041194262131344,1.6942967868860104,0.8909841359455273,597071.7827573208,-0.298086767289596,0.11495710868831663,1.128481745396479,0.0
8.344419731821297,-2.39335168283212,-1.3359595525903316,1.2950441833196749,0.3437661387923357,597072.3827760313,-0.29480610159637083,0.4012611562602389,1.0419478745061401,0.0
7.893512905229741,-2.8640960427957456,-2.414027457568058,1.454246611139697,-0.1651942925231304,597072.982794909,-0.29517185967187154,0.6592129328825302,0.8397949591125526,0.0
7.948125138034717,-3.2659897746483884,-2.497439562464983,0.5376239653869903,0.8306214322969593,597073.5828138479,-0.30979789144044206,0.5257003381866867,0.6839469731281533,0.0
7.551014789049613,-3.462007581526854,-3.955741691251597,-2.353699927017837,1.3924852762239042,597074.1828325207,-0.3315679922696581,-0.26436894584469117,0.8409727252376696,0.0
7.403330453368833,-2.865990643920825,-4.310242876170392,-2.2226461533429585,0.3049556123124985,597074.8010338633,-0.33668421545116867,-0.928206411189164,1.1727120836945273,0.0
7.192111895012957,-1.933665154539986,-3.3816550838770847,-1.0550462508843927,-0.045299292876338,597075.4078711192,-0.3273749490426802,-0.08644259204032201,1.221042778821408,0.0
7.075533499509559,-0.6374636872617329,-2.442556838800872,-0.0025706915364556,0.1432964113730606,597076.0078901113,-0.31365024053692847,0.19498656425784527,0.9781034218752266,0.0
6.127499248524982,-0.5485876343975721,-2.767195855356559,0.2105046072621741,-0.0364354780733996,597076.6124543963,-0.2997544873067271,-0.6330446707923169,0.869779886156605,0.0
5.7403710434044175,-0.158254297419739,-2.5915207080618083,0.106238385693582,-0.2224141206011385,597077.2079276507,-0.29669364113868857,-0.4482019948889642,0.8005267037047048,0.0
5.842509847463017,0.8931858827210137,-2.72282547087502,-0.1928356350712783,0.0083039476123928,597077.807946412,-0.28539189172600227,-0.007772589695396588,0.7166696115918316,0.0
5.081417494668685,1.0386122722691649,-2.447781027778438,-0.0037440394289114,-0.2044594796202421,597078.4079652427,-0.2625132807214367,0.575613477841734,0.5425220643669694,0.0
5.757574056530396,1.9757619273643776,-2.857963113758513,-1.7438369459505791,-0.3141154262456206,597079.0079839274,-0.22974683442879065,0.20408072979150615,0.46462444980904277,0.0
4.845173816149336,1.9037723128710025,-2.951822911551787,-1.0324642821685828,-0.3256321335030561,597079.6080028693,-0.17709427833242578,-0.11165723347861412,0.4032235088427395,0.0
5.015983420954756,2.4192783951312284,-3.8735242223364743,-1.6220367724357083,-0.5679455576753283,597080.208021867,-0.12027529462749134,-0.06426061567758476,0.39144575090637324,0.0
4.733809725231755,2.506712733533716,-3.711172155167402,-1.545674990936838,-0.7897263653342608,597080.8080406021,-0.055113516317576196,-0.7075259957337224,0.4823601729050247,0.0
4.427372119037633,2.5500926019270427,-2.449098598936562,-0.4596936131553102,-0.5440730726920195,597081.4080595047,0.008414249081524815,-0.3107476821377888,0.4709495232063638,0.0
4.289257687654292,2.880922760147113,-1.5668414273064153,0.3702997365502249,-0.5580196970215905,597082.0080783126,0.060460304356444367,0.1542539519048466,0.43894740384232556,0.0
3.8874735540319816,2.73518125855362,-2.202561371525737,0.0629060440781497,-0.389441908442721,597082.6330980917,0.09333285731254758,0.4327512038230982,0.4038003980610207,0.0
3.974339412721212,2.891375486419686,-1.673839892445815,0.6104843450158417,0.1863120710866485,597083.2331167622,0.12783187233275667,-0.1301009917534327,0.44066204369136786,0.0
3.9527077600969887,2.5719277823877347,-2.8699331061048703,-0.6804314211364808,-0.0140382496089578,597083.8331357869,0.17437536424211883,-0.1128247659353418,0.4086003340751746,0.0
4.060951606892495,1.5810702258728635,-3.2145457865062688,-0.819766088009942,0.5002011708914758,597084.4331543767,0.2035536451825399,-0.524577531498016,0.3934448359729385,0.0
4.145208397299856,0.9878962156524712,-3.648578451663356,-0.7175876234254841,0.5118680660543438,597085.0331732123,0.22641628631418467,-0.0429266980601861,0.4091568063092563,0.0
4.5876908047560185,0.3208715637781179,-2.8481735343855323,-0.1551319523301328,0.7686522260279036,597085.6331921425,0.23573638394594312,0.48120286710577,0.4151026298701985,0.15712682379349044
5.281830933117288,-1.174143287397074,-2.1694726358754224,-0.8089890868072502,1.151950091034875,597086.2559389818,0.2599781914283208,0.3146783063478625,0.6127658405544536,0.24691358024691362
6.210271731098512,-1.974998996512232,-1.6190257356704674,-1.0470255433013764,2.1306598334153315,597086.8150474,0.29453749745393326,-0.09881895677149338,0.6714896853188695,0.24691358024691362
5.820433555648656,-2.443552734606083,-2.7102067892824984,-2.6453051733663826,1.1412792673325638,597087.4332486233,0.32637278146364174,-0.3303768910259828,0.6585126802286488,0.24691358024691362
5.929077797166233,-2.247014974890138,-3.779110267821205,-2.3692870260029992,1.3697549986951505,597088.0582683419,0.3391264065784018,-0.3278839780851684,0.5953182697496657,0.24691358024691362
5.154118498784575,-2.7562291535125407,-2.616500750795712,-1.6279141417325271,-0.0058438778626163,597088.6332863547,0.3275956322145169,0.41161850953878126,0.5242334596640565,0.24691358024691365
6.298855467541136,-1.46955391761728,-2.287692744949588,-0.018927750163225,0.3172905098244749,597089.2151229026,0.31556298929640836,0.9622569212168686,0.5673888344009197,0.24691358024691362
6.519346714625064,-0.4427735398195063,-2.928935434100836,-0.5267657963960919,0.0068586032306192,597089.8333243149,0.3035691644085013,1.0744185027713054,0.6182014344975842,0.06734006734006734
6.182887368439962,0.0946344670973748,-1.0996696055707762,1.4248145171303372,0.1774535694096037,597090.4333427774,0.2956120576799592,0.9387626199858178,0.6294418595088321,0.0
6.55865645988246,0.9608158499087625,-0.2456161775233267,2.330012222936121,0.1558394991702177,597091.0333616647,0.26089857179150955,0.6921627433246197,0.634213246831393,0.0
6.657799141542881,1.034224544222763,-0.0320689890970973,2.741391232798644,0.5473163270302452,597091.6333805266,0.2050565587124054,0.5807451567489192,0.7839439900019965,0.0
6.731844191666735,1.7160696403795397,-0.8880745035342201,1.5803032390617575,0.3819798165624958,597092.258400133,0.13214733915060364,0.40358156578885074,0.833593872934375,0.0
6.336295781975231,1.7992063794735051,-0.397025203213639,2.042454729833498,0.3102976630815802,597092.8584190888,0.05306150070521507,-0.11826595151457625,0.8888548814668868,0.0
6.009553506401566,1.8822446521140497,0.620892992225623,3.413076268074541,0.6277837856475948,597093.4584378597,-0.024062801976874194,-0.20748023257857603,0.8808540201661873,0.0
5.7795655820159,1.9367051967253288,0.8701620654742461,4.220806348245601,0.5835782518305653,597094.0584567228,-0.11382236600905635,0.5538942001803324,1.0010545239614745,0.0
5.411655145304772,2.043237896225113,1.716313739800177,4.888863363165132,0.2598657268405163,597094.6584755826,-0.19558060936167615,0.7356289400852893,1.114079763241113,0.0
5.461621400889099,2.095694633402311,0.8439182807041581,4.047312281341359,0.5524787710666925,597095.2584944458,-0.2748727741650593,-0.1486941961561128,1.0298150302739906,0.0
4.954576866113019,2.2825569060183746,1.4587816392526536,4.395474759202914,0.2796821356507011,597095.8835140632,-0.3480587894371635,-0.20938843223169254,0.9353631512796886,0.0
5.072909813421012,1.8631682106554897,0.7677781536084494,4.10098167759725,0.4077168518310262,597096.4585320273,-0.41714948601056573,-0.08662724973468032,0.9657956847746658,0.20576131687242802
5.192300357787135,1.3989104860323638,0.0341082164926982,3.821197324689024,0.5513638637114073,597097.0585509407,-0.48228201000100074,0.005013196037273127,0.941910754990606,0.24691358024691365
